id,name,description,category,muscle_groups,equipment_needed,difficulty,instructions,video_url,image_url,is_compound,is_custom,created_by,created_at,exercisedb_id,gif_url,tips,last_synced_at,sync_status
e01b8b99-dfd1-5261-ad2b-4e9f886f3994,Double Kettlebell Bottoms Up Turkish Sit Up,Unsorted* · Spinal Flexion · Abdominals · Core,core,"{""Abdominals"",""Rectus Abdominis"",""Anterior Deltoids"",""Iliopsoas""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Spinal Flexion"",""Posture: Supine"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Bilateral"",""Force type: Other""}",,pending
5855d848-fc2b-5129-ab94-029b2aa304a0,Superband Assisted Nordic Hamstring Curl,Unsorted* · Knee Dominant · Hamstrings · Lower Body,legs,"{""Hamstrings"",""Biceps Femoris"",""Gluteus Maximus""}","{""Superband""}",intermediate,{},https://youtu.be/4u74sLMSObs,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Tall Kneeling"",""Grip: No Grip"",""Load position: No Load"",""Laterality: Bilateral"",""Force type: Pull""}",,pending
03980ceb-7767-57e6-9d5e-dbe94f59eb13,Double Kettlebell Bottoms Up Turkish Sit Up to Z Press,Bodybuilding · Spinal Flexion · Abdominals · Full Body,full_body,"{""Abdominals"",""Rectus Abdominis""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Spinal Flexion"",""Movement: Vertical Push"",""Posture: Seated Floor"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Bilateral"",""Force type: Push""}",,pending
9c95b7a0-f355-5fd1-89c7-d22a37ec6c98,Bodyweight Alternating Shin Box Hip Extension,Mobility · Hip Extension · Glutes · Lower Body,legs,"{""Glutes"",""Gluteus Maximus""}","{""Bodyweight""}",intermediate,{},https://youtu.be/UZLEwSROzyQ?si=Pk3NabO_4gvYWivn,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Mobility"",""Mechanics: Compound"",""Movement: Hip Extension"",""Posture: Shin Box Seated"",""Grip: No Grip"",""Load position: No Load"",""Laterality: Unilateral"",""Force type: Unsorted*""}",,pending
66f8a423-7bd0-5779-9b77-ef3e6d7f6763,Single Arm Kettlebell Turkish Sit Up to Z Press,Bodybuilding · Spinal Flexion · Abdominals · Full Body,full_body,"{""Abdominals"",""Rectus Abdominis""}","{""Kettlebell""}",intermediate,{},https://youtu.be/FOdI5tm_JZs?si=-JnXwtZzA1jDzCcB,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Spinal Flexion"",""Movement: Vertical Push"",""Posture: Seated Floor"",""Grip: Pronated"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Push""}",,pending
9875fbc0-d7b8-58db-9595-58e5f9218ee3,Single Arm Kettlebell Bottoms Up Turkish Sit Up to Z Press,Bodybuilding · Spinal Flexion · Abdominals · Full Body,full_body,"{""Abdominals"",""Rectus Abdominis""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Spinal Flexion"",""Movement: Vertical Push"",""Posture: Seated Floor"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Push""}",,pending
288a1202-137d-5853-8fe9-962ec92200c6,Ring Chin Up,Calisthenics · Vertical Pull · Biceps · Upper Body,arms,"{""Biceps"",""Biceps Brachii"",""Latissimus Dorsi""}","{""Gymnastic Rings""}",intermediate,{},https://youtu.be/rJiYA9jn3YI,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Calisthenics"",""Mechanics: Compound"",""Movement: Vertical Pull"",""Posture: Hanging"",""Grip: Supinated"",""Load position: No Load"",""Laterality: Bilateral"",""Force type: Pull""}",,pending
471e1d5e-b6bb-53a0-9302-a30c2723c99e,Single Arm Kettlebell Rotational Thruster,Bodybuilding · Rotational · Quadriceps · Full Body,full_body,"{""Quadriceps"",""Quadriceps Femoris"",""Anterior Deltoids""}","{""Kettlebell""}",beginner,{},https://youtu.be/jkbJFWzllH4,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Rotational"",""Movement: Knee Dominant"",""Movement: Vertical Push"",""Posture: Standing"",""Grip: Neutral"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Push""}",,pending
f476625d-c7cc-540a-8f4a-868c0b2dd511,Double Kettlebell Bottoms Up Front Rack Low Switch Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Kettlebell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Bottoms Up"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Push""}",,pending
587bce14-b8a5-52a9-a842-df24a88d1d62,Double Kettlebell Bottoms Up Dead Clean,Unsorted* · Hip Hinge · Glutes · Full Body,full_body,"{""Glutes"",""Gluteus Maximus"",""Biceps Femoris"",""Rectus Abdominis""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Hip Hinge"",""Posture: Standing"",""Grip: Bottoms Up"",""Load position: Front Rack"",""Laterality: Bilateral"",""Force type: Unsorted*""}",,pending
4cbd1dc2-4ba3-5c48-a25b-c42b999a8bc3,Single Arm Dumbbell Suitcase Carry,Unsorted* · Loaded Carry · Forearms · Full Body,full_body,"{""Forearms"",""Brachioradialis""}","{""Dumbbell""}",beginner,{},https://youtu.be/mKfCI8ADAjQ?si=ZGUBS2ZPrlbJQKmA,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Loaded Carry"",""Movement: Anti-Lateral Flexion"",""Posture: Walking"",""Grip: Neutral"",""Load position: Suitcase"",""Laterality: Unilateral"",""Force type: Other""}",,pending
3a39b3df-c28c-5f73-8abe-e6f9ed2bb4ed,Double Dumbbell Glute Bridge Isometric Bench Press,Bodybuilding · Horizontal Push · Chest · Full Body,full_body,"{""Chest"",""Pectoralis Major"",""Triceps Brachii"",""Anterior Deltoids""}","{""Dumbbell"",""Bench (Flat)""}",beginner,{},https://youtu.be/CyHxva5XYYY,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Horizontal Push"",""Movement: Isometric Hold"",""Posture: Bridge"",""Grip: Pronated"",""Load position: Above Chest"",""Laterality: Bilateral"",""Force type: Push""}",,pending
c70363c1-03e3-5f0f-bed8-d9ab4055d1fc,Double Kettlebell Bottoms Up Dead Clean to Overhead Press,Unsorted* · Vertical Push · Shoulders · Full Body,full_body,"{""Shoulders"",""Anterior Deltoids"",""Gluteus Maximus""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Vertical Push"",""Movement: Hip Hinge"",""Posture: Standing"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Bilateral"",""Force type: Unsorted*""}",,pending
03066269-22d6-5bda-a190-b38a8639555f,Double Kettlebell Bottoms Up Dead Clean to Thruster,Unsorted* · Vertical Push · Shoulders · Full Body,full_body,"{""Shoulders"",""Anterior Deltoids"",""Quadriceps Femoris"",""Gluteus Maximus""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Vertical Push"",""Movement: Knee Dominant"",""Movement: Hip Hinge"",""Posture: Standing"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Bilateral"",""Force type: Unsorted*""}",,pending
beace300-7a87-564e-9bd4-f29c5899b4ab,Bodyweight Foot Elevated Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Bodyweight""}",beginner,{},https://youtu.be/DgJtQJxYVTk,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: No Grip"",""Load position: No Load"",""Laterality: Unilateral"",""Force type: Push""}",,pending
de69001d-6db1-58bd-968b-3ee76351998a,Barbell Overhead Foot Elevated Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Barbell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Pronated"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Push""}",,pending
99dda14e-572c-5833-88c9-d89dd95ab0f4,Landmine Isometric Split Squat Oblique Twist,Balance · Rotational · Abdominals · Core,core,"{""Abdominals"",""Obliques""}","{""Landmine""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Rotational"",""Posture: Isometric Split Squat"",""Grip: Neutral"",""Load position: Other"",""Laterality: Unilateral"",""Force type: Other""}",,pending
81eb5ad2-f855-5c02-9324-8b7db98b99a7,Barbell Back Rack Foot Elevated Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Barbell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Pronated"",""Load position: Back Rack"",""Laterality: Unilateral"",""Force type: Push""}",,pending
36006805-dc79-5dbc-8f4c-97b9dc21b26f,Barbell Front Rack Foot Elevated Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Barbell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Pronated"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Push""}",,pending
e5a81945-3ad2-53bf-86bd-f40603c34768,Barbell Feet Elevated Inverted Row,Calisthenics · Horizontal Pull · Back · Upper Body,back,"{""Back"",""Latissimus Dorsi"",""Biceps Brachii""}","{""Barbell"",""Bench (Flat)""}",intermediate,{},https://youtu.be/6AptmglPQ30,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Calisthenics"",""Mechanics: Compound"",""Movement: Horizontal Pull"",""Posture: Supine"",""Grip: Pronated"",""Load position: No Load"",""Laterality: Bilateral"",""Force type: Pull""}",,pending
ce1befae-0ae4-56ac-818e-9b1823597918,Barbell Overhead Low Switch Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Barbell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Pronated"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Push""}",,pending
82cea85e-a3ad-5482-8375-bc0e8c54a6b2,Double Kettlebell Windmill,Grinds · Rotational · Abdominals · Core,core,"{""Abdominals"",""Obliques"",""Rectus Abdominis"",""Anterior Deltoids""}","{""Kettlebell""}",advanced,{},https://youtu.be/t9S2E15cyTg?si=pUmpNP-D71uC7XAL,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Grinds"",""Mechanics: Compound"",""Movement: Rotational"",""Posture: Standing"",""Grip: Neutral"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Other"",""In-depth video: https://youtu.be/E6gpvI1pFnY""}",,pending
6c234c71-a5a5-55e2-8095-7d3324aebf2a,Double Kettlebell Dragon Flag,Unsorted* · Isometric Hold · Abdominals · Core,core,"{""Abdominals"",""Rectus Abdominis""}","{""Kettlebell""}",advanced,{},https://youtu.be/8i1-ngFRLLs,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Isometric Hold"",""Posture: Supine"",""Grip: Pronated"",""Load position: Other"",""Laterality: Bilateral"",""Force type: Other"",""In-depth video: https://youtu.be/HYMY8NWRQ4s""}",,pending
04466429-4d20-55cd-ab22-5fd1f4ec2b9a,Barbell Staggered Stance Overhead Press,Unsorted* · Vertical Push · Shoulders · Upper Body,shoulders,"{""Shoulders"",""Anterior Deltoids"",""Triceps Brachii""}","{""Barbell""}",intermediate,{},https://youtu.be/dnLBRh6bQJQ,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Vertical Push"",""Posture: Staggered Stance"",""Grip: Pronated"",""Load position: Overhead"",""Laterality: Bilateral"",""Force type: Push""}",,pending
655f9ebb-58c1-5fe3-a6df-a49af491357e,Double Kettlebell Front Rack 90/90 Hip Shift to Alternating Overhead Press,Unsorted* · Vertical Push · Shoulders · Full Body,full_body,"{""Shoulders"",""Anterior Deltoids""}","{""Kettlebell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Vertical Push"",""Posture: 90/90 Seated"",""Grip: Pronated"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Unsorted*""}",,pending
6b11533e-aaab-55a7-83e7-719680e3955b,Kettlebell Dead Bug,Postural · Anti-Extension · Abdominals · Core,core,"{""Abdominals"",""Rectus Abdominis"",""Obliques"",""Rectus Femoris""}","{""Kettlebell""}",beginner,{},https://youtu.be/pXcG0IH2Nkg,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Postural"",""Mechanics: Compound"",""Movement: Anti-Extension"",""Posture: Supine"",""Grip: Goblet"",""Load position: Other"",""Laterality: Unilateral"",""Force type: Other""}",,pending
38550582-fd81-5c24-a346-6b131620e4de,Battle Rope Isometric Split Squat Alternating Side Slam,Balance · Rotational · Abdominals · Core,core,"{""Abdominals"",""Obliques"",""Rectus Abdominis"",""Quadriceps Femoris""}","{""Battle Ropes""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Rotational"",""Posture: Isometric Split Squat"",""Grip: Neutral"",""Load position: Other"",""Laterality: Unilateral"",""Force type: Other""}",,pending
31a64eb7-5d03-52d0-ad73-0ed60aac41e8,Superband Standing Hip Adduction,Unsorted* · Hip Adduction · Adductors · Lower Body,legs,"{""Adductors"",""Adductor Magnus""}","{""Superband""}",beginner,{},https://youtu.be/O2fzFpGvDWI,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Hip Adduction"",""Posture: Standing"",""Grip: Hand Assisted"",""Load position: No Load"",""Laterality: Unilateral"",""Force type: Other""}",,pending
6cbda243-900b-5575-8f2d-d19bbf099daf,Superband Lateral Step Hip Adduction,Unsorted* · Hip Adduction · Adductors · Lower Body,legs,"{""Adductors"",""Adductor Magnus""}","{""Superband""}",beginner,{},https://youtu.be/9Ryl38GZHiI,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Hip Adduction"",""Posture: Standing"",""Grip: No Grip"",""Load position: No Load"",""Laterality: Unilateral"",""Force type: Other""}",,pending
4b558b3a-3561-5f61-8905-b7a343ab9316,Double Kettlebell Bottoms Up Front Rack Walking Lunge,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Biceps Femoris""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Walking"",""Grip: Bottoms Up"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Push""}",,pending
5ddce21f-5be1-541c-aa4f-a4815173e978,Kettlebell Dead Clean to Horn Grip Squat,Ballistics · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus""}","{""Kettlebell""}",intermediate,{},https://youtu.be/Xo9kEM4A6ao?si=RzutoHlEo0zoz1LZ,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Ballistics"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Horn Grip"",""Load position: Front Rack"",""Laterality: Bilateral"",""Force type: Unsorted*""}",,pending
f45f2457-2123-5e91-97e6-552992855585,Double Kettlebell Bottoms Up Front Rack March,Balance · Locomotion · Hip Flexors · Core,core,"{""Hip Flexors"",""Iliopsoas"",""Rectus Abdominis"",""Gluteus Medius""}","{""Kettlebell""}",intermediate,{},https://youtu.be/mLc2zI4rkMQ?si=bYMHmbsvqyX3__ZV,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Locomotion"",""Posture: March"",""Grip: Bottoms Up"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Other""}",,pending
161a3307-a456-53da-8445-d1da32797925,Double Kettlebell Bottoms Up Overhead March,Balance · Locomotion · Hip Flexors · Core,core,"{""Hip Flexors"",""Iliopsoas"",""Rectus Abdominis"",""Gluteus Medius""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Locomotion"",""Posture: March"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Other""}",,pending
2fb2deee-52b2-5189-9f21-f0412b006248,Suspension Alternating Cossack Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Adductor Magnus"",""Gluteus Maximus""}","{""Suspension Trainer""}",beginner,{},https://youtu.be/ThQT_AIqcNU?si=Y06NKpeBBOkHRplH,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Neutral"",""Load position: No Load"",""Laterality: Unilateral"",""Force type: Push"",""In-depth video: https://youtu.be/_qJdwjBx-Wk""}",,pending
7d320cc4-149d-5138-b4ce-1758ae9afa26,Battle Rope Single Leg Standing Alternating Wave,Balance · Unsorted* · Biceps · Upper Body,arms,"{""Biceps"",""Biceps Brachii""}","{""Battle Ropes""}",intermediate,{},https://youtu.be/ynczWiOjUqE?si=TWU55ZzVAfcrcb5B,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Unsorted*"",""Posture: Single Leg Standing"",""Grip: Neutral"",""Load position: Other"",""Laterality: Unilateral"",""Force type: Other"",""In-depth video: https://youtu.be/0nLraFkWqsU?si=WC8o5BRxz2YC7X5x""}",,pending
24faea3a-dcd1-50bb-a9e8-a0dce0e04e8a,Superband Assisted Dips,Calisthenics · Vertical Push · Triceps · Upper Body,arms,"{""Triceps"",""Triceps Brachii"",""Pectoralis Major"",""Anterior Deltoids""}","{""Superband""}",beginner,{},https://youtu.be/QjzY6vf495U?si=dG_1Ixlx0Man-AIC,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Calisthenics"",""Mechanics: Compound"",""Movement: Vertical Push"",""Posture: Other"",""Grip: Neutral"",""Load position: No Load"",""Laterality: Bilateral"",""Force type: Push"",""In-depth video: https://youtu.be/a2zGgwyVv38""}",,pending
1166c6c0-2581-5fd0-9458-c91c98503222,Battle Rope Isometric Split Squat Alternating Wave,Balance · Unsorted* · Biceps · Full Body,full_body,"{""Biceps"",""Biceps Brachii"",""Quadriceps Femoris""}","{""Battle Ropes""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Unsorted*"",""Posture: Isometric Split Squat"",""Grip: Neutral"",""Load position: Other"",""Laterality: Unilateral"",""Force type: Other""}",,pending
b0253a31-3617-5b3e-96e9-0f653f0c9525,Alternating Single Arm Kettlebell Ballistic Row,Ballistics · Horizontal Pull · Back · Upper Body,back,"{""Back"",""Latissimus Dorsi"",""Biceps Brachii""}","{""Kettlebell""}",intermediate,{},https://youtu.be/ey7YgyPONOk,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Ballistics"",""Mechanics: Compound"",""Movement: Horizontal Pull"",""Posture: Standing"",""Grip: Neutral"",""Load position: Other"",""Laterality: Unilateral"",""Force type: Pull""}",,pending
a8fd106f-7a23-5de2-b4c3-0aaa1dd07a64,Double Kettlebell Bottoms Up Overhead Press,Unsorted* · Vertical Push · Shoulders · Upper Body,shoulders,"{""Shoulders"",""Anterior Deltoids"",""Triceps Brachii""}","{""Kettlebell""}",intermediate,{},https://youtu.be/Pt-6EI8mcEU?si=Lxresx17SBitLvtO,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Unsorted*"",""Mechanics: Compound"",""Movement: Vertical Push"",""Posture: Standing"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Bilateral"",""Force type: Push"",""In-depth video: https://youtu.be/wfyvigcUtBw?feature=shared""}",,pending
a080af85-aa1d-5202-bf57-e6f8110936b0,Suspension Split Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Biceps Femoris""}","{""Suspension Trainer""}",beginner,{},https://youtu.be/sng5EOSZSSo,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Split Squat"",""Grip: Neutral"",""Load position: No Load"",""Laterality: Unilateral"",""Force type: Push""}",,pending
68f96f5e-87e8-5fac-9d87-9cb35b19e314,Single Arm Kettlebell Tactical Clean,Ballistics · Hip Hinge · Glutes · Full Body,full_body,"{""Glutes"",""Gluteus Maximus""}","{""Kettlebell""}",advanced,{},https://youtu.be/dLyfCN_7JHw,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Ballistics"",""Mechanics: Compound"",""Movement: Hip Hinge"",""Posture: Standing"",""Grip: Neutral"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Unsorted*""}",,pending
f48a1ff8-c06f-52c7-912f-86cc5ce6e0f1,Suspension Cyclist Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Soleus""}","{""Suspension Trainer"",""Slant Board""}",beginner,{},https://youtu.be/dzbJzUQjDYA?feature=shared,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: Neutral"",""Load position: No Load"",""Laterality: Bilateral"",""Force type: Push"",""In-depth video: https://youtu.be/DVSstFJ0D4E?si=WaCS8KtdhuksBcCh""}",,pending
52c31e3f-b6e5-5650-8b3c-9b61f26f6fc1,Macebell 360,Ballistics · Rotational · Shoulders · Upper Body,shoulders,"{""Shoulders"",""Posterior Deltoids"",""Rectus Abdominis""}","{""Macebell""}",intermediate,{},https://youtu.be/WMog8YuuVaM?si=WsH2sh1FFH3SBamT,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Ballistics"",""Mechanics: Compound"",""Movement: Rotational"",""Posture: Standing"",""Grip: Neutral"",""Load position: Behind Back"",""Laterality: Bilateral"",""Force type: Pull""}",,pending
18c95df6-61b4-5409-bd82-befa189939ef,Single Arm Suspension Contralateral Skater Squat,Balance · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus""}","{""Suspension Trainer""}",intermediate,{},https://youtu.be/8pe73RwDAzY?si=ASSfIEGoxhWjeAi_,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Balance"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Single Leg Standing"",""Grip: Neutral"",""Load position: No Load"",""Laterality: Contralateral"",""Force type: Push""}",,pending
27cebc11-1aa2-535b-a13e-999143af5ed8,Single Arm Macebell 360,Ballistics · Rotational · Shoulders · Upper Body,shoulders,"{""Shoulders"",""Posterior Deltoids"",""Rectus Abdominis""}","{""Macebell""}",intermediate,{},https://youtu.be/ITUpuwk3odY?si=KGOrc3k9Flt-oF1v,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Ballistics"",""Mechanics: Compound"",""Movement: Rotational"",""Posture: Standing"",""Grip: Neutral"",""Load position: Behind Back"",""Laterality: Unilateral"",""Force type: Pull""}",,pending
078b2ff5-ba74-507f-94c9-711daa118663,Double Kettlebell Front Rack Pivot Split Squat,Bodybuilding · Rotational · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Adductor Magnus""}","{""Kettlebell""}",intermediate,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Rotational"",""Movement: Knee Dominant"",""Posture: Split Squat"",""Grip: Neutral"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Push""}",,pending
7856bbb1-0666-5388-ab00-d2771146168f,Double Kettlebell Bottoms Up Front Rack Pivot Split Squat,Bodybuilding · Rotational · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Adductor Magnus""}","{""Kettlebell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Rotational"",""Movement: Knee Dominant"",""Posture: Split Squat"",""Grip: Bottoms Up"",""Load position: Front Rack"",""Laterality: Unilateral"",""Force type: Push""}",,pending
676732b8-29aa-54c6-b7bd-66e01559d830,Double Kettlebell Bottoms Up Overhead Pivot Split Squat,Bodybuilding · Rotational · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Adductor Magnus""}","{""Kettlebell""}",advanced,{},,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Rotational"",""Movement: Knee Dominant"",""Posture: Split Squat"",""Grip: Bottoms Up"",""Load position: Overhead"",""Laterality: Unilateral"",""Force type: Push""}",,pending
afb709c5-6186-5b3a-bf0a-2245c1bcbe1f,Bodyweight Cyclist Squat,Bodybuilding · Knee Dominant · Quadriceps · Lower Body,legs,"{""Quadriceps"",""Quadriceps Femoris"",""Gluteus Maximus"",""Soleus""}","{""Bodyweight"",""Slant Board""}",beginner,{},https://youtu.be/BAlXJ5lLMAA?si=H1cfMWF52YWOMraL,,true,false,,2026-01-28 16:16:45+00,,,"{""Classification: Bodybuilding"",""Mechanics: Compound"",""Movement: Knee Dominant"",""Posture: Standing"",""Grip: No Grip"",""Load position: No Load"",""Laterality: Bilateral"",""Force type: Push"",""In-depth video: https://youtu.be/i7THl7npupE?si=HfmpXxeeggFxvNy7""}",,pending
