id,name,description,category,muscle_groups,equipment_needed,difficulty,instructions,video_url,image_url,is_compound,is_custom,created_by,created_at,exercisedb_id,gif_url,tips,last_synced_at,sync_status
335f08e2-ad14-41fe-ae23-5d34dadf671d,Chin-Up,,back,"[""LATISSIMUS DORSI""]","[""BODY WEIGHT""]",,"[""Pull your body upwards towards the bar, keeping your elbows close to your body and your core engaged."",""Continue to pull yourself up until your chin is above the bar, making sure to keep your body straight and not to swing."",""Hold the position for a second, then slowly lower yourself back down until your arms are fully extended."",""Repeat the process for the desired number of repetitions, ensuring to maintain proper form throughout.""]",https://cdn.exercisedb.dev/w/videos/fo9sp6c/41n2hXszY7TgwKy4__Chin-Up_Back_.mp4,https://cdn.exercisedb.dev/media/w/images/S7KbaJxkei.jpg,false,false,,2026-01-21 09:12:14.830737+00,exr_41n2hXszY7TgwKy4,,"[""Avoid Using Momentum: A common mistake is using momentum to pull yourself up. This not only lessens the impact of the exercise on your muscles but also increases the risk of injury. Always perform chin-ups in a controlled manner, focusing on using your muscles to lift and lower your body."",""Full Range of Motion: To get the most out of the exercise, make sure to fully extend your arms at the bottom and pull yourself up until your chin is above the bar at the top. Half-reps won't engage your muscles to their full potential and can lead to imbalances."",""Engage Your Core: While the chin-up is primarily a back and biceps exercise, engaging your core can help maintain proper""]",,pending
3593700b-7c6f-488b-9751-b452b4823941,Side Lunge,,legs,"[""GLUTEUS MAXIMUS"",""QUADRICEPS""]","[""BODY WEIGHT""]",,"[""Take a big step to the right with your right foot, keeping your left foot in place."",""Bend your right knee and push your hips back, lowering your body into a lunge position on your right side. Keep your left leg straight and your right knee directly above your right foot."",""Push through your right foot to return to the starting position."",""Repeat the movement on your left side to complete one repetition. Continue to alternate sides for your desired number of repetitions.""]",https://cdn.exercisedb.dev/w/videos/ufB3wo9/41n2haAabPyN5t8y__Side-Lunge_Thighs.mp4,https://cdn.exercisedb.dev/media/w/images/RB7NBcf79I.jpg,false,false,,2026-01-21 09:14:24.564887+00,exr_41n2haAabPyN5t8y,,"[""Avoid Leaning Forward: A common mistake is leaning too far forward when performing a side lunge. This can put unnecessary stress on your knees and back. Instead, keep your chest lifted and your spine neutral throughout the movement."",""Control Your Movement: Side lunges should be done in a controlled manner. Avoid rushing through the movement or using momentum to carry you from side to side. This will ensure you're effectively working your muscles and not risking injury."",""Mind Your Knee Alignment: When you're in the lunge, make sure your knee""]",,pending
382f9672-fb31-47c8-b03f-8a4bc58b536d,Hip Thrust,Glute builder,legs,"[""glutes"",""hamstrings""]","[""barbell"",""bench""]",intermediate,"[""Slowly bend forward at the hips, keeping your back straight and extending your free leg behind you for balance."",""Continue to bend forward until your torso is parallel to the floor, or as far as your flexibility allows, making sure to keep your standing leg slightly bent."",""Pause for a moment at the bottom of the movement, then slowly return to the starting position, maintaining balance and control throughout the movement."",""Repeat the exercise for your desired number of repetitions, then switch legs and perform the same number of repetitions with the other leg.""]",https://cdn.exercisedb.dev/w/videos/xdO6Mmu/41n2hrHSqBnVWRRB__Bodyweight-Single-Leg-Deadlift_Thighs.mp4,https://cdn.exercisedb.dev/media/w/images/VeFtV3UOHd.jpg,true,false,,2026-01-17 20:27:32.902234+00,,,"[""Keep Your Focus: Balance is key in this exercise. To help maintain balance, find a fixed point in front of you and keep your gaze on it throughout the movement. This will help you stay steady and ensure you are performing the exercise correctly."",""Use Your Hips: The single leg deadlift is a hip hinge movement, meaning the action should come from your hips, not your knees. Push your hips back as you lower your body and drive them forward as you return to the standing position."",""Avoid Rushing: Many people rush through the exercise, which can lead to a loss of balance and poor form. Take your time with each repetition""]",,pending
3913bcc5-bc8d-4f44-8b53-31c867ab0e1b,Lying Double Legs Biceps Curl with Towel,,arms,"[""BICEPS BRACHII""]","[""BODY WEIGHT""]",,"[""Next, extend your arms above your head, keeping the towel taut. Your palms should be facing forward."",""Now, pull the towel towards your forehead by bending your elbows, while keeping your upper arms stationary. Ensure your elbows are close to your head and perpendicular to the floor. This is your starting position."",""Inhale and slowly lower the towel back to the starting position above your head, while keeping your arms extended and the towel taut."",""Exhale as you curl your arms, pulling the towel back towards your forehead. This completes one rep. Repeat the exercise for your desired number of repetitions.""]",https://cdn.exercisedb.dev/w/videos/Z80fRjW/41n2hc2VrB8ofxrW__Lying-Double-Legs-Biceps-Curl-with-Towel_Upper-Arms.mp4,https://cdn.exercisedb.dev/media/w/images/sGKkXKxdYy.jpg,false,false,,2026-01-21 09:14:06.412976+00,exr_41n2hc2VrB8ofxrW,,"[""Controlled Movements: As you pull the towel towards you, bending your knees, ensure your movements are slow and controlled. This will not only help you maintain balance but also maximize muscle engagement. Avoid jerky or quick movements, which can lead to injury."",""Engage Your Core: While the primary focus is on your biceps, don't forget to engage your core. This will provide stability and support, preventing unnecessary pressure on your back."",""Avoid Overstretching: When extending your legs, avoid pushing them to a point where your back arches off the floor. This common mistake can put undue stress on your lower back and reduce the effectiveness of the exercise."",""Consistent Breathing: Breathe out as""]",,pending
3a1efd85-5a72-4b59-a76a-dad57226d540,Hanging Leg Raises,Lower ab focus,core,"[""lower_abs"",""hip_flexors""]","[""pull_up_bar""]",intermediate,"[""Hang from bar"",""Raise knees to chest"",""Control descent""]",,,false,false,,2026-01-17 20:27:32.902234+00,,,,,pending
3ab6755d-d752-47c9-a3f5-225373f3f00f,Treadmill Run,Cardiovascular endurance,cardio,"[""cardiovascular_system"",""legs""]","[""treadmill""]",beginner,"[""Set desired speed"",""Maintain pace"",""Focus on breathing""]",,,false,false,,2026-01-17 20:27:32.902234+00,,,,,pending
3c6028b7-606b-41c2-bf17-cdedcdc561d2,One arm Revers Wrist Curl,,arms,"[""WRIST EXTENSORS""]","[""DUMBBELL""]",,"[""Place your left forearm on your left thigh, with your wrist and the dumbbell hanging over the edge of your knee, palm facing down."",""Slowly curl the dumbbell up by flexing your wrist, keeping your forearm pressed against your thigh for stability."",""Once your wrist is fully flexed, hold the position for a moment to maximize the contraction in the forearm muscles."",""Slowly lower the dumbbell back to the starting position, then repeat the exercise for your desired number of repetitions before switching to your right hand.""]",https://cdn.exercisedb.dev/w/videos/KL7G6YU/41n2hpeHAizgtrEw__Dumbbell-One-arm-Revers-Wrist-Curl_Forearms.mp4,https://cdn.exercisedb.dev/media/w/images/FWJCrJYceH.jpg,false,false,,2026-01-21 09:14:09.108017+00,exr_41n2hpeHAizgtrEw,,"[""Proper Grip: Hold the dumbbell with an overhand grip (palm facing down). Your grip should be firm but not overly tight to avoid straining your wrist. A common mistake is gripping the weight too tightly which can lead to wrist strain or injury."",""Controlled Movement: Lower the dumbbell as far as possible, then curl it up as high as you can. The movement should be slow and controlled. Avoid the common mistake of using quick, jerky movements which can lead to injury and won't effectively target the muscles you're trying to strengthen."",""Keep Your Arm Still: Your arm should remain still throughout the exercise, with only your hand and wrist moving. A""]",,pending
3def9821-a0f3-47a6-88cf-e0e4fbeeb820,Burpees,Full-body conditioning,full_body,"[""chest"",""legs"",""cardiovascular_system""]","[""bodyweight""]",intermediate,"[""Start standing"",""Drop to push-up"",""Jump up explosively""]",,,true,false,,2026-01-17 20:27:32.902234+00,,,,,pending
463147d9-5487-430b-9bb5-725ca3144054,Pull-ups,King of back exercises,back,"[""lats"",""biceps""]","[""pull_up_bar""]",intermediate,"[""Pull your body up by driving your elbows towards the floor, keep pulling until your chin is above the bar, while keeping your body straight and core engaged."",""At the top of the movement, pause for a second, then slowly lower your body back down to the starting position, maintaining control throughout the descent."",""Ensure your arms are fully extended before starting the next repetition."",""Repeat the process for the desired number of repetitions, making sure to maintain proper form throughout.""]",https://cdn.exercisedb.dev/w/videos/AYBx4nr/41n2hsBtDXapcADg__Pull-up_Back_.mp4,https://cdn.exercisedb.dev/media/w/images/g0ZmaTcu2Q.jpg,true,false,,2026-01-17 20:27:32.902234+00,,,"[""Engage the Right Muscles: Pull-ups primarily work your back muscles, but they can also engage your arms and shoulders if done correctly. One common mistake is using too much arm strength and not enough back. Try to focus on pulling your elbows down and back, rather than pulling yourself up with your arms. This will help engage the right muscles."",""Avoid Kipping: Kipping, or using a swinging motion to help propel yourself up, is a common mistake. While this may allow you to do more pull-ups, it reduces the effectiveness of""]",,pending
46665610-ff30-4778-a000-12ddcc9d8f20,"Dumbbell Stiff Leg Deadlift ",,legs,"[""GLUTEUS MAXIMUS"",""ERECTOR SPINAE""]","[""DUMBBELL""]",,"[""Keeping your legs straight or with a slight bend in the knees, slowly bend at the hips, lowering the dumbbells towards the floor."",""Lower the dumbbells until you feel a stretch in your hamstrings, ensuring that your back is straight and your chest is up."",""Pause briefly at the bottom of the movement, then push your hips forward and slowly lift your torso back to the starting position."",""Repeat the movement for the desired number of repetitions, ensuring to maintain proper form throughout the exercise.""]",https://cdn.exercisedb.dev/w/videos/GCbG7KH/41n2hQp1pR7heQq9__Dumbbell-Stiff-Leg-Deadlift-(female)_Waist.mp4,https://cdn.exercisedb.dev/media/w/images/4TFtrlbBxS.jpg,false,false,,2026-01-21 09:14:01.668282+00,exr_41n2hQp1pR7heQq9,,"[""Avoid Overextending: A common mistake is to lower the weights too far, which can strain the lower back. Aim to lower the weights to just below your knees or until you feel a stretch in the hamstrings, then return to the starting position."",""Engage Your Core and Glutes: To get the most out of the exercise, it's important to engage your core and squeeze your glutes as you lift the weights back up. This will help to stabilize your body and increase the effectiveness of the exercise."",""Don't Rush: Another mistake to avoid is rushing""]",,pending
4f6637cc-958b-44a0-a869-aca7d4013729,Russian Twists,Oblique work,core,"[""obliques""]","[""bodyweight""]",beginner,"[""Sit with feet up"",""Twist torso side to side"",""Control movement""]",,,false,false,,2026-01-17 20:27:32.902234+00,,,,,pending
4ff85630-1ad5-4ecd-b69e-abaa4d870459,Walking Lunge,,legs,"[""GLUTEUS MAXIMUS"",""QUADRICEPS""]","[""BODY WEIGHT""]",,"[""Take a step forward with your right foot, lowering your body into a lunge position. Your right knee should be directly above your right ankle and your left knee should be hovering just above the ground."",""Push off with your right foot, bringing your left foot forward to step into the next lunge. This completes one rep."",""Repeat this motion, alternating legs as you move forward across the room."",""Remember to keep your upper body straight and your core engaged throughout the exercise.""]",https://cdn.exercisedb.dev/w/videos/KZH2srt/41n2hQHmRSoUkk9F__Walking-Lunge-Male_Hips_.mp4,https://cdn.exercisedb.dev/media/w/images/g2s9vxBfWN.jpg,false,false,,2026-01-21 09:14:22.471383+00,exr_41n2hQHmRSoUkk9F,,"[""Avoid Leaning Forward: A common mistake to avoid is leaning forward. This can put unnecessary strain on your lower back and knees. Instead, try to keep your torso upright throughout the movement. If you find yourself leaning forward, it might be a sign that you're trying to lunge too far forward."",""Mind Your Pace: Don't rush through your lunges. Performing them at a slow, controlled pace will help you maintain balance and focus on your form. It also ensures that your muscles are fully engaged throughout the exercise."",""Even Distribution of Weight: Make sure to distribute your weight evenly between both""]",,pending
4ffd21e8-9ef6-4b41-aebb-e0fcf5da9712,Dumbbell Bench Press,Unilateral chest development,chest,"[""pectorals"",""triceps""]","[""dumbbells"",""bench""]",beginner,"[""Grip the barbell with your hands slightly wider than shoulder-width apart, palms facing your feet, and lift it off the rack, holding it straight over your chest with your arms fully extended."",""Slowly lower the barbell down to your chest while keeping your elbows at a 90-degree angle."",""Once the barbell touches your chest, push it back up to the starting position while keeping your back flat on the bench."",""Repeat this process for the desired number of repetitions, always maintaining control of the barbell and ensuring your form is correct.""]",https://cdn.exercisedb.dev/w/videos/N75Uemp/41n2hxnFMotsXTj3__Barbell-Bench-Press_Chest2_.mp4,https://cdn.exercisedb.dev/media/w/images/A8OLBqBa26.jpg,true,false,,2026-01-17 20:27:32.902234+00,,,"[""Avoid Arching Your Back: One common mistake is excessively arching the back during the lift. This can lead to lower back injuries. Your lower back should have a natural arch, but it should not be overly exaggerated. Your butt, shoulders, and head should maintain contact with the bench at all times."",""Controlled Movement: Avoid the temptation to lift the barbell too quickly. A controlled, steady lift is more effective and reduces the risk of injury. Lower the bar to your mid-chest slowly, pause briefly, then push it back up without locking your elbows at the top."",""Don't Lift Alone:""]",,pending
51a90a8f-415e-42f2-a328-85f32c41c45c,Circles Arm,,shoulders,"[""LATERAL DELTOID"",""ANTERIOR DELTOID"",""POSTERIOR DELTOID""]","[""BODY WEIGHT""]",,"[""Start to slowly make circles with your arms, keeping them straight and maintaining the shoulder height."",""The direction of the circles can be forward or backward, and the size of the circles can vary from small to large."",""Continue this movement for about 30 seconds to a minute, depending on your comfort level."",""Rest and repeat the exercise for the desired number of sets, ensuring to alternate the direction of the circles with each set.""]",https://cdn.exercisedb.dev/w/videos/Aqf5TDq/41n2hWQVZanCB1d7__Circles-Arm-(female)_Shoulders.mp4,https://cdn.exercisedb.dev/media/w/images/TrP6PnRn1m.jpg,false,false,,2026-01-21 09:12:18.737208+00,exr_41n2hWQVZanCB1d7,,"[""Controlled Movements: Begin to slowly make circles with your arms, first in a forward direction then in a backward direction. The key is to keep your movements controlled and steady. Avoid the common mistake of going too fast or using jerky movements, which can lead to injury."",""Engage Your Core: While your arms are doing the work, don't forget to engage your core. This will help maintain your balance and posture during the exercise. A common mistake is to focus solely on the arms and forget about the rest of the body."",""Vary the Size of the Circles: To get the most out of the Circles Arm exercise,""]",,pending
51e5c41b-64ee-42d9-a82c-a2ec5bac9492,Leg Press,Quad mass builder,legs,"[""quadriceps"",""glutes""]","[""leg_press_machine""]",beginner,"[""Feet on platform"",""Lower weight"",""Press through heels""]",,,true,false,,2026-01-17 20:27:32.902234+00,,,,,pending
53fa562a-a846-4c37-ab12-aafd79caae43,Crunches,Ab isolation,core,"[""abs""]","[""bodyweight""]",beginner,"[""Place your hands lightly behind your head or across your chest, ensuring not to pull your neck with your hands as you perform the exercise."",""Slowly curl your body up towards your knees, lifting your shoulder blades off the floor and contracting your abdominal muscles."",""Hold this position for a moment, feeling the tension in your abdominal muscles."",""Slowly lower yourself back down to your starting position, keeping your abs engaged even as you return to the floor.""]",https://cdn.exercisedb.dev/w/videos/u90JU7l/41n2hskeb9dXgBoC__Crunch-Floor-(male)_waist.mp4,https://cdn.exercisedb.dev/media/w/images/vCL0Cgs8A4.jpg,false,false,,2026-01-17 20:27:32.902234+00,,,"[""Engage Your Core: The key to an effective crunch is to engage your core muscles. As you lift your upper body off the floor, focus on contracting your abdominal muscles. Do not pull on your neck or use your arms for momentum, as this can lead to injury."",""Controlled Movement: Perform each crunch with slow, controlled movements. Avoid the common mistake of rushing through the exercise, as this can lead to poor form and less effective muscle engagement."",""Breathing Technique: Breathe out as you lift your body and breathe in as you lower it back down. This helps keep your core engaged throughout the exercise and can make the crunch more effective."",""Avoid Neck Strain: A""]",,pending
54a9c9f0-13ee-4f56-a4ef-20b885a3fe45,Bicycle Crunches,Ab and oblique work,core,"[""abs"",""obliques""]","[""bodyweight""]",beginner,"[""Lie on back"",""Rotate elbow to knee"",""Alternate sides""]",,,false,false,,2026-01-17 20:27:32.902234+00,,,,,pending
58829031-f367-45b3-9d3b-1bd9753f3a8f,Deadlift,Full back and posterior chain,back,"[""erectors"",""glutes"",""hamstrings"",""traps""]","[""barbell""]",advanced,"[""Keep your back straight and your shoulders back as you begin to bend at the hips, pushing them back while you lower the barbell along the front of your legs."",""Continue lowering the barbell until it reaches mid-shin level, or until you feel a stretch in your hamstrings, making sure to keep the barbell close to your body throughout the movement."",""After reaching this position, pause for a moment, and then slowly reverse the movement by driving your hips forward and standing back up to the starting position, squeezing your glutes at the top."",""Remember to keep your core engaged and your back straight throughout the entire exercise to avoid injury.""]",https://cdn.exercisedb.dev/w/videos/sZiAup2/41n2hn8rpbYihzEW__Dumbbell-Romanian-Deadlift_Hips.mp4,https://cdn.exercisedb.dev/media/w/images/3wgSOkOkH5.jpg,true,false,,2026-01-17 20:27:32.902234+00,,,"[""Maintain a Neutral Spine: One common mistake is rounding the back during the movement, which can lead to injury. Instead, keep your back straight and your core engaged throughout the exercise. Your shoulders should be back and down, not hunched."",""Hinge at the Hips: The Romanian Deadlift is a hip-hinge movement, meaning the action comes from bending at the hips, not the waist. Push your hips back as you lower the weights towards the ground, keeping them close to your legs to avoid straining your lower back."",""Don’t Lock Your Knees: Another common mistake is to lock your knees during the exercise. Your""]",,pending
5b51b6fe-0d9a-4612-9e96-fac7f6dab63f,One Leg Floor Calf Raise,,full_body,"[""GASTROCNEMIUS""]","[""BODY WEIGHT""]",,"[""Shift your weight onto one foot and lift the other foot off the ground, balancing yourself."",""Slowly rise up onto the toes of your standing foot, lifting your heel as high as possible to engage your calf muscle."",""Hold this position for a moment, ensuring your core is engaged and your body is balanced."",""Slowly lower your heel back to the floor to complete one repetition, then switch to the other foot and repeat the process.""]",https://cdn.exercisedb.dev/w/videos/zCJ5fPH/41n2hhumxqyAFuTb__One-Leg-Floor-Calf-Raise_Calves.mp4,https://cdn.exercisedb.dev/media/w/images/UxHTb10GjI.jpg,false,false,,2026-01-21 09:14:28.758374+00,exr_41n2hhumxqyAFuTb,,"[""Controlled Movements: When performing the exercise, make sure to raise your heel as high as you can, then lower it back down slowly and controlled. Avoid bouncing or using momentum to lift your heel, as this can reduce the effectiveness of the exercise and potentially lead to injury."",""Foot Placement: Keep your supporting foot flat on the ground and make sure your weight is evenly distributed. Avoid rolling your foot inward or outward, as this can lead to ankle strain or injury."",""Regular Breathing: It might seem trivial, but maintaining regular breathing throughout the exercise is crucial. Inhale""]",,pending
5b6cf60c-27a9-4f02-8343-a287185fc3ca,Lateral Raise,,shoulders,"[""LATERAL DELTOID""]","[""DUMBBELL""]",,"[""Keeping your torso stationary, lift the dumbbells to your side with a slight bend on the elbow and the hands slightly tilted forward as if pouring water in a glass. Continue to lift them until they are at shoulder level."",""Pause for a second at the top of the movement, then slowly lower the weights back down to the starting position."",""Repeat this movement for the desired number of repetitions."",""Remember to keep your spine neutral and your movements controlled throughout the exercise, avoiding any swinging or jerking.""]",https://cdn.exercisedb.dev/w/videos/j3qqj9g/41n2hjuGpcex14w7__Dumbbell-Lateral-Raise_shoulder_.mp4,https://cdn.exercisedb.dev/media/w/images/qODXfaAVcz.jpg,false,false,,2026-01-21 09:12:15.773046+00,exr_41n2hjuGpcex14w7,,"[""Avoid Using Momentum: Avoid using momentum to swing the weights up, as this can lead to injury and reduces the effectiveness of the exercise. Instead, lift and lower the weights in a controlled manner, focusing on the muscles you're trying to work."",""Choose the Right Weight: Using too heavy weights can lead to poor form and potential injuries. Start with lighter weights and gradually increase as your strength improves. Remember, the goal is not to lift the heaviest weight, but to perform the exercise correctly and safely."",""Focus on the Shoulders: The lateral raise primarily targets the shoulder muscles, specifically the""]",,pending
5bcad64d-7151-4e70-b6ed-129a4782aad8,Palms In Incline Bench Press,,arms,"[""TRICEPS BRACHII""]","[""DUMBBELL""]",,"[""Sit down on the bench with your feet flat on the floor and grip the barbell with your palms facing towards you, ensuring that your hands are shoulder-width apart."",""Lift the barbell off the rack and hold it directly above your chest with your arms fully extended, this is your starting position."",""Slowly lower the barbell towards your chest while keeping your elbows close to your body, pause for a moment when the barbell is just an inch away from your chest."",""Push the barbell back to the starting position while exhaling, fully extending your arms but not locking your elbows. Repeat the exercise for the desired number of repetitions.""]",https://cdn.exercisedb.dev/w/videos/s8X7w7I/41n2hsVHu7B1MTdr__Dumbbell-Palms-In-Incline-Bench-Press.mp4,https://cdn.exercisedb.dev/media/w/images/DhC4s2apCJ.jpg,false,false,,2026-01-21 09:13:45.508215+00,exr_41n2hsVHu7B1MTdr,,"[""Grip: Hold the dumbbells with a neutral grip (palms facing each other). This grip allows for a greater range of motion and less strain on the shoulders compared to a traditional grip. Avoid gripping the dumbbells too tightly as this can lead to wrist strain."",""Elbow Alignment: When you lower the dumbbells, make sure your elbows are slightly below your shoulders. This alignment helps to engage the chest muscles effectively. A common mistake is allowing the elbows to flare out to the sides, which can lead to shoulder injuries."",""Controlled Movement: Lower the dumbbells slowly and in a controlled manner,""]",,pending
60788b46-c276-412d-8bf2-52864fea4a17,Seated Calf Raise,,full_body,"[""GASTROCNEMIUS""]","[""BARBELL""]",,"[""Place your toes on the lower portion of the platform with your heels extending off, and adjust the pads so they fit snugly against your lower thigh, just above your knees."",""Slowly raise your heels by pushing up on the balls of both feet, making sure to exhale as you perform this movement."",""Hold the contracted position briefly at the top before slowly lowering your heels back to the original position, inhaling as you do so."",""Repeat this motion for the desired number of repetitions, ensuring to maintain a controlled movement speed throughout the exercise.""]",https://cdn.exercisedb.dev/w/videos/0phu5Sm/41n2hTs4q3ihihZs__Barbell-Seated-Calf-Raise_Calves.mp4,https://cdn.exercisedb.dev/media/w/images/4TWa5X9NV0.jpg,false,false,,2026-01-21 09:13:51.21835+00,exr_41n2hTs4q3ihihZs,,"[""Controlled Movement: Avoid bouncing or using momentum to lift the weight. This is a common mistake that can lead to injury and also reduces the effectiveness of the exercise. Instead, lift and lower the weight in a slow, controlled manner, focusing on the muscle contraction and relaxation."",""Full Range of Motion: Make sure to use the full range of motion. Lower your heels as much as you can to stretch your calves, then lift as high as possible to contract them. Not using the full range of motion can limit the benefits of the exercise."",""Proper Weight: Don't use too much weight. If you can't perform the exercise with proper form, you're likely using too much weight. This is a common mistake that can lead to injury.5""]",,pending
613c925a-306e-4491-9db4-cbc49e34a5ed,Crunch Floor,,full_body,"[""RECTUS ABDOMINIS""]","[""BODY WEIGHT""]",,"[""Place your hands lightly behind your head or across your chest, ensuring not to pull your neck with your hands as you perform the exercise."",""Slowly curl your body up towards your knees, lifting your shoulder blades off the floor and contracting your abdominal muscles."",""Hold this position for a moment, feeling the tension in your abdominal muscles."",""Slowly lower yourself back down to your starting position, keeping your abs engaged even as you return to the floor.""]",https://cdn.exercisedb.dev/w/videos/u90JU7l/41n2hskeb9dXgBoC__Crunch-Floor-(male)_waist.mp4,https://cdn.exercisedb.dev/media/w/images/vCL0Cgs8A4.jpg,false,false,,2026-01-21 09:14:19.532953+00,exr_41n2hskeb9dXgBoC,,"[""Engage Your Core: The key to an effective crunch is to engage your core muscles. As you lift your upper body off the floor, focus on contracting your abdominal muscles. Do not pull on your neck or use your arms for momentum, as this can lead to injury."",""Controlled Movement: Perform each crunch with slow, controlled movements. Avoid the common mistake of rushing through the exercise, as this can lead to poor form and less effective muscle engagement."",""Breathing Technique: Breathe out as you lift your body and breathe in as you lower it back down. This helps keep your core engaged throughout the exercise and can make the crunch more effective."",""Avoid Neck Strain: A""]",,pending
63b7d5a3-3ef3-40e0-83aa-160439cf6dc9,Standing Calf Raise,,full_body,"[""GASTROCNEMIUS""]","[""DUMBBELL""]",,"[""Slowly raise your heels off the ground, shifting your weight onto the balls of your feet while keeping your abdominal muscles pulled in so that you move straight upward, not forward or backward."",""Hold the position for a moment, ensuring your calves are flexed and you're balanced on the balls of your feet."",""Gradually lower your heels back to the ground to return to the starting position."",""Repeat this movement for your desired number of repetitions, ensuring to keep your movements slow and controlled.""]",https://cdn.exercisedb.dev/w/videos/4n278Va/41n2hdWu3oaCGdWT__Dumbbell-Standing-Calf-Raise_Calves.mp4,https://cdn.exercisedb.dev/media/w/images/RfXMrjCG6o.jpg,false,false,,2026-01-21 09:14:27.181835+00,exr_41n2hdWu3oaCGdWT,,"[""Foot Position: Your feet should be hip-width apart and flat on the floor or the edge of a step if you're doing the exercise with a raised platform. Avoid pointing your toes inward or outward as this could strain your ankles."",""Controlled Movement: Lift your heels off the ground by pushing up on the balls of your feet and lower them back down slowly. Avoid bouncing or rushing the movement as this can lead to muscle strain and doesn't effectively work your calf muscles."",""Range of Motion: Try to raise your heels as high as possible to engage the full range of motion of your calf muscles. However, avoid overextending your ankles or pushing beyond your comfort level as this could lead to injury."",""Use Support: If you're new to the exercise or have balance""]",,pending
65c12016-1d87-40a1-b3af-a3bbfe6bd951,Chest Dip,,chest,"[""PECTORALIS MAJOR STERNAL HEAD""]","[""BODY WEIGHT""]",,"[""Lean your body forward to put emphasis on the chest muscles and bend your knees, crossing your ankles behind you to maintain balance."",""Slowly lower your body by bending your elbows until you reach a point where your elbows are at a 90-degree angle and your chest is level with the bars."",""Pause for a moment at the bottom of the movement, then push yourself back up to the starting position, extending your arms fully but without locking your elbows."",""Repeat this process for the desired number of repetitions, ensuring to keep your body leaned forward throughout the exercise to maintain focus on the chest muscles.""]",https://cdn.exercisedb.dev/w/videos/P973giu/41n2hkK8hGAcSnW7__Chest-Dip_Chest.mp4,https://cdn.exercisedb.dev/media/w/images/w39q9vcRo1.jpg,false,false,,2026-01-21 09:12:00.564469+00,exr_41n2hkK8hGAcSnW7,,"[""Avoid Locking Your Elbows: One common mistake people make while performing chest dips is locking their elbows at the top of the movement. This can put unnecessary strain on the joints and potentially lead to injury. Instead, keep a slight bend in your elbows even at the top of the movement to keep the tension on your muscles."",""Control Your Movement: Don't use momentum to perform the exercise. This is a common mistake and can lead to injury and diminished results. Instead, control your movement up and down, ensuring that your muscles are doing the""]",,pending
662c9c0a-1b11-4551-bd96-fa9d0d556141,Dumbbell Stiff Leg Deadlift,,full_body,"[""ERECTOR SPINAE"",""GLUTEUS MAXIMUS""]","[""DUMBBELL""]",,"[""Keeping your back straight and your head up, lower your torso by bending at the hips until it's nearly parallel with the floor."",""As you lower your torso, keep the dumbbells as close as possible to your body and allow them to lower towards your feet."",""Pause for a moment at the bottom of the movement, then reverse the motion by extending through your hips until you're standing upright again."",""Repeat this movement for the desired number of repetitions, ensuring to maintain a straight back and controlled movements throughout the exercise.""]",https://cdn.exercisedb.dev/w/videos/m1Fo8aC/41n2hcw2FN534HcA__Dumbbell-Stiff-Leg-Deadlift_Waist.mp4,https://cdn.exercisedb.dev/media/w/images/1aHXOCzatq.jpg,false,false,,2026-01-21 09:14:00.814393+00,exr_41n2hcw2FN534HcA,,"[""Correct Foot Placement: Stand with your feet shoulder-width apart. Do not position your feet too wide or too narrow as it can compromise your balance and the effectiveness of the exercise."",""Controlled Movements: Lower the dumbbells slowly and controlled, hinging at the hips. Avoid the mistake of using a fast, jerking motion to lift the weights. This can lead to muscle strain and does not effectively work the targeted muscles."",""Right Weight: Choose a weight that is challenging but manageable. One common mistake is lifting too heavy too soon, which can compromise form and lead to injury. Start with lighter weights and gradually increase as your strength improves."",""Engage Your Core: Keep your abs braced throughout the exercise. This""]",,pending
6695f6e2-ef7f-40dd-9839-393a932b0635,"Feet and Ankles Stretch ",,full_body,"[""SOLEUS"",""TIBIALIS ANTERIOR""]","[""BODY WEIGHT""]",,"[""Slowly extend your feet forward, pointing your toes away from your body as far as you can comfortably go."",""Hold this position for about 20-30 seconds, feeling a gentle stretch in your ankles and the arches of your feet."",""Next, flex your feet by pulling your toes back towards your body, again holding for 20-30 seconds to stretch the backs of your ankles."",""Repeat these steps for several rounds, taking care not to overstretch or cause pain.""]",https://cdn.exercisedb.dev/w/videos/nDK8gMU/41n2havo95Y2QpkW__Feet-and-Ankles-Stretch-(female)_Calves.mp4,https://cdn.exercisedb.dev/media/w/images/AwDLoYPc84.jpg,false,false,,2026-01-21 09:14:17.361468+00,exr_41n2havo95Y2QpkW,,"[""Proper Posture: Ensure that you maintain the right posture while performing the feet and ankles stretch. Stand tall with your feet hip-width apart and your weight evenly distributed on both feet. Avoid leaning too far forward or backward, as this can strain your muscles and lead to injury."",""Gradual Stretching: When stretching your feet and ankles, make sure to do it gradually. Avoid bouncing or making jerky movements, which can cause injury. Instead, hold each stretch for about 20 to 30 seconds, release, and then repeat."",""Listen to Your Body: While it's normal to feel a gentle pull or slight discomfort when stretching, you should never feel pain.""]",,pending
66fd0abb-21ff-4ebe-bdf0-0418c721f3da,Cable Woodchops,Rotational core strength,core,"[""obliques"",""abs""]","[""cable_machine""]",intermediate,"[""Cable at shoulder height"",""Rotate torso diagonally"",""Control return""]",,,false,false,,2026-01-17 20:27:32.902234+00,,,,,pending
